496,1,2020-05-26 0:00,Vente,153240,496
497,1,2020-05-30 0:00,Vente,75000,497
498,1,2020-05-29 0:00,Vente,23000,498
499,1,2020-05-28 0:00,Vente,107871,499
500,1,2020-06-04 0:00,Vente,33000,500
501,1,2020-05-30 0:00,Vente,187000,501
502,1,2020-05-11 0:00,Vente,51300,502
503,1,2020-05-28 0:00,Vente,45500,503
504,1,2020-05-29 0:00,Vente,59800,504
505,1,2020-06-08 0:00,Vente,75000,505
506,1,2020-05-16 0:00,Vente,32000,506
507,1,2020-05-18 0:00,Vente,36100,507
508,1,2020-05-15 0:00,Vente,50000,508
509,1,2020-05-18 0:00,Vente,81200,509
510,1,2020-05-29 0:00,Vente,148000,510
511,1,2020-05-22 0:00,Vente,46780,511
512,1,2020-06-10 0:00,Vente,233400,512
513,1,2020-05-15 0:00,Vente,165000,513
514,1,2020-06-05 0:00,Vente,55000,514
515,1,2020-06-06 0:00,Vente,34500,515
516,1,2020-06-03 0:00,Vente,125000,516
517,1,2020-06-09 0:00,Vente,144000,517
518,1,2020-06-19 0:00,Vente,179000,518
519,1,2020-06-05 0:00,Vente,181000,519
520,1,2020-06-08 0:00,Vente,278800,520
521,1,2020-06-05 0:00,Vente,220000,521
522,1,2020-06-05 0:00,Vente,136000,522
523,1,2020-06-23 0:00,Vente,30000,523
524,1,2020-06-08 0:00,Vente,85000,524
525,1,2020-05-29 0:00,Vente,39000,525
526,1,2020-06-23 0:00,Vente,19800,526
527,1,2020-06-26 0:00,Vente,21000,527
528,1,2020-06-15 0:00,Vente,202000,528
529,1,2020-06-12 0:00,Vente,44600,529
530,1,2020-06-15 0:00,Vente,39000,530
531,1,2020-06-05 0:00,Vente,212000,531
532,1,2020-06-06 0:00,Vente,152600,532
533,1,2020-06-06 0:00,Vente,66500,533
534,1,2020-06-06 0:00,Vente,69000,534
535,1,2020-06-29 0:00,Vente,76000,535
536,1,2020-06-15 0:00,Vente,51500,536
537,1,2020-06-26 0:00,Vente,141500,537
538,1,2020-06-15 0:00,Vente,153000,538
539,1,2020-06-24 0:00,Vente,85700,539
540,1,2020-06-23 0:00,Vente,19000,540
541,1,2020-06-15 0:00,Vente,190000,541
542,1,2020-06-22 0:00,Vente,202100,542
543,1,2020-06-30 0:00,Vente,64600,543
544,1,2020-06-29 0:00,Vente,90250,544
545,1,2020-01-03 0:00,Vente,616900,545
546,1,2020-01-03 0:00,Vente,212550,546
547,1,2020-01-02 0:00,Vente,229500,547
548,1,2020-01-13 0:00,Vente,191500,548
549,1,2020-01-13 0:00,Vente,140650,549
550,1,2020-01-10 0:00,Vente,228500,550
551,1,2020-01-15 0:00,Vente,112070,551
552,1,2020-01-06 0:00,Vente,212200,552
553,1,2020-01-14 0:00,Vente,195500,553
554,1,2020-01-10 0:00,Vente,158525,554
555,1,2020-01-16 0:00,Vente,171700,555
556,1,2020-01-08 0:00,Vente,340750,556
557,1,2020-01-09 0:00,Vente,179000,557
558,1,2020-01-09 0:00,Vente,121300,558
559,1,2020-01-03 0:00,Vente,317800,559
560,1,2020-01-10 0:00,Vente,262089,560
561,1,2020-01-09 0:00,Vente,314600,561
562,1,2020-01-17 0:00,Vente,767000,562
563,1,2020-01-17 0:00,Vente,116260,563
564,1,2020-01-10 0:00,Vente,414000,564
565,1,2020-01-14 0:00,Vente,413826,565
566,1,2020-01-20 0:00,Vente,327500,566
567,1,2020-01-06 0:00,Vente,643815,567
568,1,2020-01-14 0:00,Vente,652000,568
569,1,2020-01-20 0:00,Vente,113700,569
570,1,2020-01-17 0:00,Vente,1320000,570
571,1,2020-01-17 0:00,Vente,483314,571
572,1,2020-02-03 0:00,Vente,178140,572
573,1,2020-01-20 0:00,Vente,118110,573
574,1,2020-01-28 0:00,Vente,622850,574
575,1,2020-01-24 0:00,Vente,137009,575
576,1,2020-01-24 0:00,Vente,114500,576
577,1,2020-01-31 0:00,Vente,50925,577
578,1,2020-01-24 0:00,Vente,1852500,578
579,1,2020-01-24 0:00,Vente,233470,579
580,1,2020-02-07 0:00,Vente,151500,580
581,1,2020-01-21 0:00,Vente,117800,581
582,1,2020-02-05 0:00,Vente,1022000,582
